"","session_id","id","x","y","counts","pa","key","dist2sq","rl_the_sq","rl_emp_sq"
"1600","C020","45,5","45","5",0,0,"C020_45,5",45.2769256906871,148.882461389442,139.195182762091
"1601","C021","45,5","45","5",0,0,"C021_45,5",45.2769256906871,148.882461389442,139.195182762091
"1602","C022","45,5","45","5",0,0,"C022_45,5",45.2769256906871,148.882461389442,139.195182762091
"1603","C023","45,5","45","5",0,0,"C023_45,5",45.2769256906871,148.882461389442,139.195182762091
"1604","C024","45,5","45","5",0,0,"C024_45,5",45.2769256906871,148.882461389442,139.195182762091
"1605","C025","45,5","45","5",0,0,"C025_45,5",45.2769256906871,148.882461389442,139.195182762091
"1606","C026","45,5","45","5",0,0,"C026_45,5",45.2769256906871,148.882461389442,139.195182762091
"1607","C027","45,5","45","5",0,0,"C027_45,5",45.2769256906871,148.882461389442,139.195182762091
"1608","C028","45,5","45","5",0,0,"C028_45,5",45.2769256906871,148.882461389442,139.195182762091
"1609","C029","45,5","45","5",0,0,"C029_45,5",45.2769256906871,148.882461389442,139.195182762091
"1610","C030","45,5","45","5",0,0,"C030_45,5",45.2769256906871,148.882461389442,139.195182762091
"1611","C031","45,5","45","5",0,0,"C031_45,5",45.2769256906871,148.882461389442,139.195182762091
"1612","C032","45,5","45","5",0,0,"C032_45,5",45.2769256906871,148.882461389442,139.195182762091
"1613","T048","45,5","45","5",0,0,"T048_45,5",45.2769256906871,148.882461389442,139.195182762091
"1614","T049","45,5","45","5",0,0,"T049_45,5",45.2769256906871,148.882461389442,139.195182762091
"1615","T050","45,5","45","5",0,0,"T050_45,5",45.2769256906871,148.882461389442,139.195182762091
"1616","T051","45,5","45","5",0,0,"T051_45,5",45.2769256906871,148.882461389442,139.195182762091
"1617","T052","45,5","45","5",0,0,"T052_45,5",45.2769256906871,148.882461389442,139.195182762091
"1618","T053","45,5","45","5",0,0,"T053_45,5",45.2769256906871,148.882461389442,139.195182762091
"1619","T054","45,5","45","5",0,0,"T054_45,5",45.2769256906871,148.882461389442,139.195182762091
"1620","T055","45,5","45","5",0,0,"T055_45,5",45.2769256906871,148.882461389442,139.195182762091
"1621","T056","45,5","45","5",0,0,"T056_45,5",45.2769256906871,148.882461389442,139.195182762091
"1622","T057","45,5","45","5",0,0,"T057_45,5",45.2769256906871,148.882461389442,139.195182762091
"1623","T058","45,5","45","5",1,1,"T058_45,5",45.2769256906871,148.882461389442,139.195182762091
"1624","T059","45,5","45","5",1,1,"T059_45,5",45.2769256906871,148.882461389442,139.195182762091
"1625","T061","45,5","45","5",1,1,"T061_45,5",45.2769256906871,148.882461389442,139.195182762091
"1626","T062","45,5","45","5",0,0,"T062_45,5",45.2769256906871,148.882461389442,139.195182762091
"1627","T063","45,5","45","5",0,0,"T063_45,5",45.2769256906871,148.882461389442,139.195182762091
"1628","T064","45,5","45","5",0,0,"T064_45,5",45.2769256906871,148.882461389442,139.195182762091
"1629","T065","45,5","45","5",0,0,"T065_45,5",45.2769256906871,148.882461389442,139.195182762091
"1630","T066","45,5","45","5",0,0,"T066_45,5",45.2769256906871,148.882461389442,139.195182762091
"1631","T067","45,5","45","5",0,0,"T067_45,5",45.2769256906871,148.882461389442,139.195182762091
"1632","T068","45,5","45","5",0,0,"T068_45,5",45.2769256906871,148.882461389442,139.195182762091
"1633","T069","45,5","45","5",0,0,"T069_45,5",45.2769256906871,148.882461389442,139.195182762091
"1634","T070","45,5","45","5",0,0,"T070_45,5",45.2769256906871,148.882461389442,139.195182762091
"1635","T071","45,5","45","5",0,0,"T071_45,5",45.2769256906871,148.882461389442,139.195182762091
"1636","T072","45,5","45","5",0,0,"T072_45,5",45.2769256906871,148.882461389442,139.195182762091
"1637","T073","45,5","45","5",0,0,"T073_45,5",45.2769256906871,148.882461389442,139.195182762091
"1638","T074","45,5","45","5",0,0,"T074_45,5",45.2769256906871,148.882461389442,139.195182762091
"1639","T075","45,5","45","5",0,0,"T075_45,5",45.2769256906871,148.882461389442,139.195182762091
"1640","T076","45,5","45","5",0,0,"T076_45,5",45.2769256906871,148.882461389442,139.195182762091
"1641","T078","45,5","45","5",0,0,"T078_45,5",45.2769256906871,148.882461389442,139.195182762091
"1642","T079","45,5","45","5",0,0,"T079_45,5",45.2769256906871,148.882461389442,139.195182762091
"1643","T080","45,5","45","5",0,0,"T080_45,5",45.2769256906871,148.882461389442,139.195182762091
"1644","T081","45,5","45","5",0,0,"T081_45,5",45.2769256906871,148.882461389442,139.195182762091
"1645","T082","45,5","45","5",0,0,"T082_45,5",45.2769256906871,148.882461389442,139.195182762091
"1646","T083","45,5","45","5",0,0,"T083_45,5",45.2769256906871,148.882461389442,139.195182762091
"1647","T084","45,5","45","5",0,0,"T084_45,5",45.2769256906871,148.882461389442,139.195182762091
"1648","T085","45,5","45","5",0,0,"T085_45,5",45.2769256906871,148.882461389442,139.195182762091
"1649","T086","45,5","45","5",0,0,"T086_45,5",45.2769256906871,148.882461389442,139.195182762091
